EPA_Code,Alasmidonta_marginata,Alasmidonta_viridis,Anodontoides_ferussacianus,Arcidens_confragosus,Lasmigona_complanata,Lasmigona_compressa,Lasmigona_costata,Pyganodon_grandis,Strophitus_undulatus,Utterbackia_imbecillis,Amblema_plicata,Cyclonaias_tuberculata,Elliptio_dilatata,Fusconaia_flava,Megalonaias_nervosa,Pleurobema_sintoxia,Quadrula_metanevra,Quadrula_nodulata,Quadrula_pustulosa,Quadrula_quadrula,Tritogonia_verrucosa,Uniomerus_tetralasmus,Actinonaias_ligamentina,Lampsilis_cardium,Lampsilis_fasciola,Lampsilis_siliquoidea,Lampsilis_teres,Leptodea_fragilis,Ligumia_recta,Ligumia_subrostrata,Obliquaria_reflexa,Potamilus_alatus,Potamilus_ohiensis,Toxolasma_parvum,Toxolasma_texasiensis,Truncilla_donaciformis,Truncilla_truncata,Venustaconcha_ellipsiformis,Villosa_lienosa,latitude,longitude,CH_bd50,Ch_bd100,Ch_bdG100,Glakes,Missi,Bigriver,Pondup_L,Ponddn_L,Pondup_S,Ponddn_S,Pondupst,Ponddnst,Pond,Pondarea,Damupst,Damdnst,Damup_L,Damdn_L,Order,Downorder,Link,Dlink,Sinuosity,CH_Grad,R_Water,RT_Grass,W_Urban,W_Agri,W_Grass,W_Forest,W_Water,W_Wet,W_Area,W_Perm,W_Slope,W_Darcy,WT_Urban,WT_Agri,WT_Grass,WT_Forest,WT_Alluv,WT_Coars,WT_CMorai,WT_Collu,WT_Dune,WT_Fine,WT_ICont,WT_Lacus,WT_Loess,WT_MMora,WT_OWash,WT_PMuck,WT_Rocky,WT_Sand,WT_Shale,WT_Carb,WT_BR50,WT_BR100,WT_BG100,WT_Area,WT_Slope,WT_Precip,WT_Perm,WT_AMean,WT_JMin,WT_JMean,WT_JMax,WT_GDD,WT_Darcy
NDCB_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6499279,-89.1863269,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1.126,0.00194676,0.0004,0.0237,0,0.0391,0.1418,0.8191,0,0.0688,2.1195,62,5.7792,-54.3261,0,0.0254,0.086,0.8883,0.0646,0,0,0,0,0.5882,0,0,0,0,0,0,0.3473,0.1243,0.8757,0,1,0,0,14.0121,5.2332,1157.4347,87.2984,134.8903,192,253.012,314.1715,4262.9585,-7.6926
NAC_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6191188,-89.3401069,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1.114,0.00245126,0,0.1531,0,0.0654,0.3609,0.569,0.0047,0.0062,3.4686,130,4.8975,-57.0833,0.0156,0.14,0.3182,0.5245,0.115,0,0,0,0,0.3636,0,0,0.3636,0,0,0,0.5214,0.5557,0,0.4443,1,0,0,15.2442,5.5826,1170.5714,130,135.4757,192,253.0072,314.4292,4250.7515,-16.4384
NDD_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6028007,-89.0397885,1,0,0,0,0,1,0,0,0,725.88,0,1,0,0,0,1,0,15655.69,0,1,1,90001,1.311,0.00856319,0,0.193,0,0.0718,0.416,0.5069,0,0.0194,14.841,100,4.6269,0.0241,0,0.0718,0.416,0.5069,0,0,0,0,0,0.3738,0,0,0,0,0,0,0.6262,0.0688,0.9312,0,1,0,0,14.841,4.6269,1160.4987,100,134.0938,191.1799,252.0502,312.6286,4249.1538,0.0241
NK_02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,38.3299241,-89.1054312,1,0,0,0,0,1,15855.95,106630.41,6.94,16289.82,1,1,0,0,0,1,0,106630.41,0,4,31,32,1.493,0.00051116,0,0.3244,0,0.0625,0.3402,0.5973,0,0.2322,2.8494,60,1.8696,-25.4207,0.0054,0.459,0.2881,0.2451,0.1154,0.0605,0,0,0,0.8241,0.0605,0,0,0,0,0,0,0,1,0,1,0,0,119.8863,0.7856,1040.8347,39.0072,127.0927,190.6431,252.9416,315,4065.2764,-13.3025
NJ_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.282824,-88.8756389,1,0,0,0,0,1,31838.22,58417.28,11.5,16289.82,1,1,0,0,1,1,61915.49,58417.28,0,4,39,40,1.192,0.0007393,0.0195,0.2876,0,0.3552,0.23,0.4147,0,0.3277,1.0134,75.1385,0.5133,0,0.0557,0.253,0.3907,0.2925,0.0973,0,0,0,0,0.8378,0,0.0649,0,0,0,0,0,0,1,0,1,0,0,196.8678,1.3786,1063.1151,74.376,123.4316,188,251.3158,315,3942.7327,-5.6625
NCK_02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.168425,-89.4047658,1,0,0,0,1,1,16358.56,0,6.73,0,1,0,0,0,0,0,0,0,0,4,40,42,2.334,0.00041598,0.0002,0.2869,0,0.356,0.2927,0.3513,0,0.2049,1.1376,72.8971,1.0997,-9.8782,0,0.448,0.2938,0.2574,0.0515,0,0,0,0,0.9485,0,0,0,0,0,0,0,0,1,0,1,0,0,117.4113,1.0717,1040.998,51.4298,130.9069,193,255.9375,319.3917,4215.9072,-2.546
NI_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1526911,-88.8450699,1,0,0,0,0,1,0,22898.49,0,16289.82,0,1,0,0,0,1,0,22898.49,0,3,9,12,1.241,0.00120884,0.0009,0.2217,0.0294,0.7133,0.135,0.1223,0,0.0998,2.2005,77.0429,0.2511,-13.2049,0.0018,0.589,0.2107,0.198,0.1246,0,0,0,0,0.8754,0,0,0,0,0,0,0,0,1,0,1,0,0,35.6166,0.6199,1080.028,55.9994,126.7303,190,252.5381,315,4042.7605,-5.0125
NCI_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1575585,-89.3348375,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,1.489,0.00116716,0,0.2832,0,0.2222,0.294,0.4838,0,0.1333,6.0948,73.3231,1.7871,-13.1475,0.0002,0.5045,0.2341,0.2602,0.0418,0,0,0,0,0.9582,0,0,0,0,0,0,0,0,1,0,1,0,0,46.9575,0.9329,1055.7935,49.9601,129,191.9941,254.3303,317.72,4143.0005,-1.6917
BNB_02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,39.7176337,-87.5525709,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,80,1.294,0.00052987,0.0086,0.3077,0.0006,0.5821,0.2066,0.2035,0.006,0.0717,4.8303,124.7708,1.4353,-94.1688,0.013,0.7837,0.1458,0.0535,0.073,0,0,0,0,0.5076,0,0,0,0.0218,0.3953,0,0,0,0.9978,0,0.0945,0.7777,0.1256,249.1209,0.5686,1025.4257,117.615,114.5858,178,242.8233,306,3713.3655,-27.0387
BN_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,39.7052532,-87.5537686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,80,1.064,0,0.0103,0.2726,0,0.1542,0.3785,0.4673,0,0.2196,0.1926,147,3.0654,-76.5748,0.0016,0.8164,0.1308,0.0479,0.0531,0,0,0,0,0.2766,0,0,0,0.6024,0.0666,0,0,0,0.9988,0,0.3296,0.5774,0.0918,365.4936,0.5875,1027.0553,118.7949,116.1363,179.9843,244.3373,306,3772.9978,-8.0923
BN_04,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,39.7030968,-87.5995752,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,42,1.907,0,0.0096,0.272,0.0098,0.2024,0.316,0.4393,0.031,0.0903,1.7433,108,2.1285,-31.1719,0.0016,0.8316,0.123,0.0406,0.0449,0,0,0,0,0.2952,0,0,0,0.5924,0.0661,0,0,0,0.9987,0,0.293,0.6077,0.0979,342.4779,0.5538,1026.2871,119.104,116.0829,179.9843,244.3127,306,3774.8853,-7.6212
BM_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5264764,-87.5763798,0,0.8346,0.1654,0,1,0,53803.81,0,162.59,0,1,0,0,0,1,0,53803.81,0,0,3,27,28,1.427,0.00070734,0.0537,0.1729,0.0009,0.3994,0.1447,0.451,0.004,0.065,2.0214,107,2.9653,-73.9679,0.0735,0.5753,0.1478,0.1932,0.0686,0,0,0,0,0,0,0,0,0.9305,0,0,0,0,0.9991,0,0.1736,0.6431,0.1823,132.9318,1.0935,1039.6464,110.2939,117,181.809,245.1317,306,3797.4058,-6.5109
BM_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.4834787,-87.52588,0.3594,0.6406,0,0,1,0,3744.3,0,11.79,0,1,0,0,0,1,0,76009.43,0,0,3,32,35,1.305,0.0007979,0.0434,0.1594,0.0005,0.4608,0.1429,0.394,0.0017,0.0183,15.4791,102.4312,1.7287,-32.845,0.0575,0.5653,0.1416,0.2276,0.0885,0,0,0,0,0.0405,0,0,0.003,0.8655,0.0048,0,0,0,0.9993,0,0.1755,0.6703,0.1535,174.2319,1.1833,1040.2994,109.317,116.8906,181,244.7927,306,3778.4583,-9.2306
BHF_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.3741573,-87.7362235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,1.1,0.00217996,0,0.1932,0.0673,0.3449,0.1962,0.3896,0.0015,0.0145,17.8596,64.3644,2.0393,-17.7806,0.0567,0.4739,0.1975,0.2703,0.1621,0,0,0,0,0.8379,0,0,0,0,0,0,0,0,1,0,1,0,0,47.5209,1.6134,1035.9109,62.8886,118,175.5558,242,308,3728.4829,-12.1744
BJ_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.348004,-87.596461,0.2928,0.3039,0.4033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,223,1.123,0.0037193,0.0032,0.1646,0.0022,0.3901,0.1327,0.4717,0.0014,0.0338,9.9288,120.915,1.6342,-18.0235,0.01,0.5388,0.1761,0.2718,0.1185,0,0,0,0,0.4482,0,0,0,0.3636,0.0678,0,0,0,0.9982,0,0.5457,0.3134,0.1391,272.7045,1.717,1036.3123,95.3266,117.4908,177.2708,243.5027,307.9999,3759.3159,-23.447
BH_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.256972,-87.680751,1,0,0,0,1,0,36591.03,0,149.19,0,1,0,0,0,1,0,32178.26,0,0,3,13,14,1.401,0.00085648,0.1391,0.0973,0.0013,0.5269,0.1601,0.3088,0.0013,0.0515,10.0332,102.8379,1.6078,-18.2305,0.0108,0.5146,0.1429,0.3128,0.1627,0,0,0,0,0.8231,0,0,0,0.0046,0.0066,0,0,0,0.9971,0,0.995,0.002,0,275.5692,1.8156,1033.6919,68.1092,118.2382,175.5558,242.9153,309.8537,3743.7769,-11.5936
BZO_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,39.0908173,-87.6595621,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,247,1.984,0.00248843,0.0021,0.1284,0.003,0.6674,0.1311,0.1926,0.0006,0.0625,21.2409,249.0875,1.2633,-40.206,0.0012,0.6504,0.1197,0.2235,0.2471,0,0,0,0,0.609,0,0,0,0,0.1408,0,0,0,0.9969,0,0.9969,0,0,62.793,1.114,1044.12,128.1932,120.1154,185.379,248.3419,311,3864.6641,-16.7788
BFC_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0164958,-87.6726391,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1.151,0.00141434,0,0.116,0.0149,0.8224,0.106,0.0566,0,0.0289,12.9762,246.6877,0.7209,-35.0033,0.2225,0.5181,0.1167,0.1364,0.1763,0,0,0,0,0.672,0,0,0,0,0.1462,0,0,0,0.9946,0,0.9946,0,0,38.7738,0.7132,1065.5533,118.4461,120.8144,186.2559,248.7091,311,3883.8311,-13.544
BF_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0063405,-87.5983308,0.6592,0.3408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,1.114,0.011908,0,0.1247,0.0552,0.7753,0.1067,0.0577,0.0044,0.0303,25.7427,277.8044,0.7033,-31.1652,0.0973,0.6634,0.1184,0.1165,0.2441,0,0,0,0,0.5311,0,0.0167,0,0,0.2055,0,0,0,0.9973,0,0.9589,0.0303,0.0081,105.1758,0.7993,1064.2808,157.7451,120.6004,186.2559,248.9764,311,3886.8616,-16.5415
BNB_01,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7622068,-87.592877,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,1.163,0.002969,0.0105,0.3121,0,0.4851,0.2554,0.253,0.0064,0.0474,2.6568,108.7581,1.1386,-22.4909,0.0214,0.7871,0.1448,0.0417,0.0544,0,0,0,0,0.5509,0,0,0,0,0.3915,0,0,0,0.9968,0,0.2015,0.6525,0.1429,109.386,0.4923,1016.262,120.2186,114.2964,178.867,242.7007,306,3713.4502,-26.9948
BNBB_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7475554,-87.5718406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,30,1.155,0.00143642,0.0043,0.3227,0,0.482,0.3062,0.2093,0.0026,0.0575,1.0494,108,1.03,-82.0549,0.0007,0.808,0.1434,0.0453,0.0632,0,0,0,0,0.3927,0,0,0,0,0.5429,0,0,0,0.9988,0,0,0.886,0.1127,94.4433,0.5787,1026.8007,120.4012,114.4536,178,242.6136,306,3716.4443,-30.8034
ADD_02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4756291,-88.9206488,1,0,0,0,0,1,0,169974.71,116.92,33.82,1,1,0,0,0,0,0,0,1,2,4,5,1.483,0.00268081,0.1053,0.2036,0,0.0797,0.2849,0.6352,0.0003,0.0105,3.3552,98.2425,5.3678,0,0,0.1009,0.3466,0.5311,0,0,0,0,0,0,0,0.0258,0,0,0,0,0.9742,0.8124,0.027,0.1606,1,0,0,31.0122,4.9106,1181.8375,99.8099,135.0655,191,252.8958,315.3109,4264.7642,0.0275
AD_05,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,37.4659915,-89.0781998,1,0,0,0,1,1,82117.06,226475.03,7.46,33.82,1,1,0,0,0,0,0,0,0,3,25,26,1.15,0.00025387,0.001,0.3563,0,0.5535,0.2205,0.1968,0.0292,0.0796,1.4814,79.9951,1.3226,0,0.0513,0.1406,0.4632,0.3421,0,0,0,0,0,0,0,0.0949,0,0,0,0,0.9051,0.0155,0,0.9845,1,0,0,109.431,3.3326,1202.5848,100.9674,136.1501,190.669,254.8862,317.2129,4305.5815,0.0387
ADDB_03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4686831,-88.8817347,1,0,0,0,0,1,0,161882.05,0,33.82,0,1,0,0,1,1,0,19238.07,0,3,7,10,1.339,0.00199117,0.0197,0.1328,0,0.1714,0.3571,0.4715,0,0.0195,6.1344,98.5145,4.5946,-0.0043,0,0.1064,0.3332,0.5527,0.0374,0,0,0,0,0,0,0.0064,0,0,0,0,0.9561,0.8276,0.1063,0.0662,1,0,0,43.7661,5.0085,1183.6632,92.2768,135.1475,190.0692,252.1846,315.5939,4269.8965,-10.4042
ADDB_01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37.4138657,-88.892914,1,0,0,0,1,1,27022.24,139754.27,37.05,33.82,1,1,0,0,1,0,0,0,0,3,14,17,1.026,0.0012874,0.0331,0.2653,0.7312,0.1646,0.0387,0.0654,0,0.0484,0.3717,76,1.3487,0,0.0082,0.1253,0.4046,0.4528,0.0231,0,0,0,0,0,0,0.1225,0,0,0,0,0.8543,0.5491,0.0657,0.3852,1,0,0,70.8165,4.3071,1188.9448,91.9444,135.8094,190.0692,253.1439,317,4288.5264,-6.43
ADDA_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,37.3677265,-88.8682366,1,0,0,0,1,1,0,114614.09,0,33.82,0,1,0,0,0,0,0,0,0,2,3,5,1.116,0.00144811,0.0053,0.3779,0,0.1209,0.3617,0.5174,0,0.0138,1.8315,93.3484,5.9985,-0.7759,0,0.1744,0.4716,0.3516,0,0,0,0,0,0,0,0.0335,0,0,0,0,0.9665,0,0,1,1,0,0,12.7233,4.0271,1213.2725,99.0425,138.1174,194.2856,255.9457,317.4258,4376.1797,2.0268
AD_WCB,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,37.3673489,-88.921575,1,0,0,0,1,1,129480.75,102286.44,16.02,33.82,1,1,0,0,1,0,129480.75,0,0,5,87,130,2.037,0.00010137,0.0045,0.2782,0,0.0469,0.0962,0.8569,0,0.4272,4.5675,76.785,2.6097,1.5172,0.0166,0.1486,0.4097,0.4167,0,0,0,0,0,0,0,0.217,0,0,0,0,0.783,0.1207,0.0038,0.8755,1,0,0,401.7204,3.4755,1194.7902,95.2684,136.3873,190.669,255.4153,318.6055,4312.7031,0.2402
AD_20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,37.3673489,-88.921575,1,0,0,0,1,1,129480.75,102286.44,16.02,33.82,1,1,0,0,1,0,129480.75,0,0,5,87,130,2.037,0.00010137,0.0045,0.2782,0,0.0469,0.0962,0.8569,0,0.4272,4.5675,76.785,2.6097,1.5172,0.0166,0.1486,0.4097,0.4167,0,0,0,0,0,0,0,0.217,0,0,0,0,0.783,0.1207,0.0038,0.8755,1,0,0,401.7204,3.4755,1194.7902,95.2684,136.3873,190.669,255.4153,318.6055,4312.7031,0.2402
IXFD_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.353632,-89.2683029,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,1.166,0.00001978,0,0.4102,0,0.0475,0.3026,0.6499,0,0.0063,3.1257,126.3867,5.1494,0,0,0.0587,0.2839,0.6574,0,0,0,0,0,0.7956,0,0.2044,0.7956,0,0,0,0,0,0,1,1,0,0,16.2414,6.0502,1204.3175,155.8708,137.0885,196,257.3755,319.1722,4399.8071,0.6747
IXJAA_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3331484,-89.1886401,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1.926,0.00208994,0,0.5474,0,0.2133,0.5765,0.2026,0.0076,0.0477,4.7133,162.9513,2.7521,-7.5077,0,0.165,0.6374,0.1934,0,0.0422,0,0,0.0422,0.3971,0,0.0302,0.3971,0,0,0,0.5306,0,0,1,1,0,0,13.5198,3.2006,1207.1716,165.5885,138.0114,197,258.6218,320.2078,4435.9736,-2.6343
IXFC_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3336872,-89.2547738,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,1.039,0.00196081,0,0.1768,0.0002,0.0944,0.3028,0.5999,0.0027,0.0037,3.6144,125.2388,5.2764,0.0403,0,0.0737,0.1461,0.7793,0,0,0,0,0,0.6985,0,0.2924,0.6985,0,0,0,0.0091,0,0.0056,0.9944,1,0,0,22.7673,6.6305,1203.6759,152.503,137.3221,196.5286,258.0406,320.0675,4426.4507,0.1342
ADLA_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.519537,-89.0018371,1,0,0,0,1,1,0,234882.91,0,33.82,0,1,0,0,0,0,0,0,0,2,7,8,1.343,0.00566976,0.0097,0.1175,0,0.0779,0.5135,0.3996,0.009,0.0649,0.9009,89.5465,5.8861,0,0,0.1003,0.2993,0.5906,0,0,0,0,0,0,0,0.0116,0,0,0,0,0.9884,0.8538,0.001,0.1452,1,0,0,17.9676,5.8759,1173.9525,99.3388,134.4475,191.9904,253.1054,314.8212,4259.2266,0.0723
ADC_01,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,37.3205772,-88.8772365,0,0,1,0,1,1,0,88202.71,0,33.82,0,1,0,0,0,0,0,0,0,4,47,48,1,0,0.0032,0.2762,0,0.8519,0.1481,0,0,0,0.0243,76,0.1111,-3.1852,0,0.4098,0.3256,0.2519,0.1185,0.044,0.044,0,0,0,0,0.1973,0,0,0.2109,0,0.4292,0,0.3436,0.6564,0.7744,0.1479,0.0778,250.2351,2.329,1230.0289,92.0351,139.5501,194.8678,257.5433,319.3307,4434.1655,-27.9564
AD_08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.3458797,-88.9231942,0.8312,0.116,0.0527,0,1,1,61486.66,65225.53,10.08,33.82,1,1,0,0,1,0,39155,0,0,5,130,182,1.544,0.00022366,0.013,0.2797,0.0246,0.4412,0.1393,0.3928,0,0.2028,12.4974,76.83,1.5632,-25.1717,0.0144,0.1573,0.4041,0.4159,0.0061,0,0,0,0,0,0,0.2091,0,0,0.0076,0,0.7772,0.183,0.0114,0.8057,0.992,0.005,0.003,632.8422,3.5431,1195.5366,94.0416,136.5024,190.0692,255.201,319.1037,4315.9712,-0.9729
IXFB_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2992282,-89.2603553,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1.022,0.00190897,0,0.1625,0.002,0.2243,0.3202,0.4506,0.003,0,0.9108,83.5534,5.9447,-4.5188,0.0038,0.0669,0.1258,0.8017,0,0,0,0,0,0.2272,0,0.4277,0.2272,0,0,0,0.3451,0,0.0485,0.9515,1,0,0,9.36,6.5841,1205.2037,151.2762,138.2111,197.2683,259.0408,321,4463.2593,-0.4563
IX_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2907783,-89.0874298,1,0,0,0,1,1,0,0,33.82,0,1,0,0,0,1,0,37985.86,0,0,5,125,133,1.031,0,0.0088,0.2793,0,0.2193,0.0786,0.6878,0.0144,0.6807,3.5712,76.0575,0.1157,-4.9803,0.0095,0.2558,0.3799,0.345,0.0524,0.013,0.013,0,0,0,0,0.208,0,0,0.0811,0,0.6455,0.106,0.131,0.763,0.9109,0.0567,0.0324,1092.8331,2.9982,1206.7913,92.4854,137.7393,190.0692,256.4103,321,4367.1514,-9.4234
ADD_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5254944,-88.9402349,1,0,0,0,0,1,0,10026.94,0,116.92,0,1,0,0,0,1,0,17962.98,0,1,1,2,1.239,0.01469251,0,0.2193,0,0.0916,0.4149,0.4908,0.0027,0.0042,8.2719,100,4.9349,0,0,0.0916,0.4149,0.4908,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9179,0.0821,0,1,0,0,8.2719,4.9349,1175.7822,100,134.6816,191.4045,252.0862,312.744,4251.9941,0
IXFB_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2849984,-89.2448773,0.5952,0.4048,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,1.444,0.0016766,0,0.2375,0,0.4869,0.3449,0.1646,0.0037,0.0425,1.7172,93.0267,1.7531,-34.8737,0.0069,0.1222,0.201,0.6681,0,0,0,0,0,0.2113,0,0.443,0.2113,0,0.0472,0,0.2985,0,0.0987,0.9013,0.9593,0.0407,0,19.0503,5.8551,1206.3156,141.3599,138.5321,197.2683,259.4476,321.1321,4479.874,-4.5643
ADCDA_01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,37.2638027,-88.7828709,0,0.6506,0.3494,0,1,1,0,113674.95,0,33.82,0,1,0,0,0,0,0,0,0,3,13,26,1.19,0.00033729,0.0034,0.2513,0,0.8479,0.0498,0.0954,0,0.0874,5.8401,90.7485,0.2307,-23.2617,0,0.3729,0.319,0.3037,0.0567,0.1264,0.1264,0,0,0,0,0.1872,0,0,0.2023,0,0.4273,0,0.3807,0.6193,0.8675,0.1044,0.0281,72.6867,2.6861,1230.0713,94.1554,139.5164,195,257.1979,319,4425.8555,-42.1399
